https://bitchmedia.org/,HIGH,Left Bias,Bitch Media is a non-profit multimedia organization based in Portland; Oregon. It is best known for producing Bitch (magazine); a quarterly publication with the tagline A feminist response to pop culture. Founded in 1996 by Andi Zeisler and Lisa Jervis; Bitch Media has grown to encompass several podcasts; a fellowship for up-and-coming writers; and a community lending library. Bitch Media has a left wing bias in story selection and political affiliation through the promotion of Feminist causes. All information is sourced accurately and is credible. There is only minimal use of loaded words in headlines and articles. This is a solid source for feminist information. (4/2/2017)
http://blackagendareport.com/,HIGH,Left Bias,Black Agenda Report is a news and opinion website and radio program. The articles are well written and in general factually accurate. The site does have a clear left wing political bias through story selection and some wording. (11/28/2016)
http://blacklivesmatter.com/,HIGH,Left Bias,Black Lives Matter (BLM) is an international activist movement; originating in the African-American community; that campaigns against violence and systemic racism toward black people. BLM regularly protests police killings of black people and broader issues of racial profiling; police brutality; and racial inequality in the United States criminal justice system. BLM currently has a clean record with fact checkers. (11/14/2016)
http://www.bluedotdaily.com/,MIXED,Left Bias,The Blue Dot Daily is a news and opinion blog that sometimes uses sensational headlines to report current news with a clear left bias; but they do openly state that they are not a news media source; but rather a blog. Bottom line: Extreme left bias in wording and relatively factual reporting (F. Locke-Siewert 12/30/2016).
http://bluenationreview.com/,MIXED,Left Bias,Blue Nation Review is now called Share Blue. This source is owned by David Brock; apolitical operative of the Hillary Clinton Campaign. During the election this source only published Pro-Clinton content or negative reports on her opponents. After the election the source is publishing a highly one sided viewpoint that favors liberals. (5/13/2016) Updated (4/4/2017)
http://boingboing.net/,HIGH,Left Bias,Boing Boing is a website; first established as a zine in 1988; later becoming a group blog. Common themes include technology; futurism; science fiction; gadgets; intellectual property; Disney and left-wing politics. Though left leaning in bias this source is generally reliable for factual content that is sourced properly. (11/25/2016)
http://www.breitbartunmasked.com/,MIXED,Left Bias,Breitbart Unmasked is a news and opinion website with a very strong left wing bias. Articles and headlines contain numerous loaded emotional words that favor the left and criticize the right. Breitbart Unmasked typically takes quotes from other left biased articles and then applies commentary to it. The commentary is always left biased. Based on sourcing to other left wing sites that may have a mixed factual rating we are also rating Breitbart Unmasked as mixed. (5/17/2017)
http://bust.com/,HIGH,Left Bias,BUST Magazine is a womens lifestyle magazine that is published six times a year. BUST covers music; news; crafts; art; sex; and fashion from an independent (indie); third wave feminist perspective. BUST has a left leaning bias in story selection and political affiliation. There is minimal use of loaded language and most articles are well sourced to reliable information. (11/23/2016)
https://canadiandimension.com/,HIGH,Left Bias,Described as a magazine for people who want to change the world; Canadian Dimension is a forum for left-wing political thought that ranges from New Democratic Party-style social democracy to libertarian socialism. Very strong evidence based journalism; but clearly biased in presentation. (8/16/2016) Updated (2/24/17)
http://www.carbonated.tv/,HIGH,Left Bias,Carbonated TV is a news and opinion website that relies on video for news reporting. Carbonated TV has a strong left wing bias in reporting through the use of emotive words and story selection. They do however source their information back to reasonable sources. (2/8/2017)
https://www.americanprogress.org/,HIGH,Left Bias,The Center for American Progress (CAP) is a progressive public policy research and advocacy organizationfounded by John Podesta who was Chairman of the Hillary Clinton 2016 campaign. CAPs reporting typical favors establishment progressive issues which results in aliberal bias with report selection. We are unable to find any false fact checks and therefore rate CAP as high for factual reporting. (5/13/2016)
http://www.prwatch.org/cmd,HIGH,Left Bias,The Center for Media and Democracy (CMD) is a non-partisan progressive watchdog group led by Lisa Graves. CMD manages this website; SourceWatch.org. As noted on SourceWatchs sister site; PRWatch.org; CMD strengthens participatory democracy by investigating and exposing public relations spin and propaganda such as corporate greenwashing; and by promoting media literacy and citizen journalism. CMD also manages the BanksterUSA website. CMD was founded in 1993 by John Stauber. Some contend that CMD is not neutral. CMD has been criticized for having an anti-corporate viewpoint. CMD clearly has left wing bias in reporting; but there isnt evidence of any false claims made by this group. (8/15/2017) Updated (4/20/2017)
https://www.change.org/,HIGH,Left Bias,Change.org is a petition website operated by Change.org; Inc.; an American certified B corporation which claims to have over 100 million usersand hosts sponsored campaigns for organizations. Popular topics of Change.org petitions are economic and criminal justice; human rights; education; environmental protection; animals rights; health; and sustainable food. Change has a left wing bias through the political issues it supports. (11/14/2016)
http://www.chicagoreader.com/,HIGH,Left Bias,The Chicago Reader is an American alternative weekly newspaper in Chicago; Illinois; noted for its literary style of journalism and coverage of the arts; particularly film and theater. The Chicago Reader has a left wing bias in story selection and political affiliation. There is minimal use of loaded language and most information is properly sourced. (8/19/2016)
http://www.chroniclesofdemocracy.com/,HIGH,Left Bias,Chronicles of Democracy is a news and opinion website with a liberal bias in reporting choices. There is moderate use of loaded words that favor the left and discredit the right; however most articles are well sourced to credible outlets. Despite the leftward bias this source reports factually. (2/28/2017)
http://www.cnn.com/,MIXED,Left Bias,The Cable News Network (CNN) is an American basic cable and satellite television channel that is owned by the Turner Broadcasting System division of Time Warner. It was founded in 1980 by American media proprietor Ted Turner as a 24-hour cable news channel;however; by April 2016; a CNN executive officially described the channel as no longer a TV news network and instead as a 24-hour global multi-platform network. CNN has a left bias in reporting and sometimes uses sensational headlines. CNN typically sources its news sources. Do not confuse CNNs talk shows with actual reporting of news. Further; they have failed numerous fact checks from Politifact. (5/16/2016) Updated (6/4/2017)
http://www.commondreams.org/,HIGH,Left Bias,Common Dreams; is a 501(c)3 nonprofit U.S.-based progressive news website. Common Dreams publishes news stories; editorials and a newswire of current breaking news. Common Dreams also re-publishes relevant content from numerous other sources such as the Associated Press.The website also provides links to other relevant columnists; periodicals; radio outlets; news services; and websites. Overall; Common Dreams produces solid journalism and sources their information well. The only fault is they sometimes source other to far left sources rather more neutral ones. (5/13/2016) Updated (4/20/2017)
http://www.cosmopolitan.com/,HIGH,Left Bias,Cosmopolitan is an international fashion magazine for womenand has a circulation of over 3 million. Cosmos primary focus is on fashion; sex and relationship tips; but they also cover politics. Cosmo has a strong left wing bias in reporting and story selection. Though biased; Cosmo usually publishes sourced information. (11/21/2016)
http://www.countercurrents.org/,HIGH,Left Bias,CounterCurrents.org is a news and opinion website based in India. CC has a left wing political bias based on environmental/economic positions and a negative view toward American conservatives. CC uses some loaded words; but usually sources to credible information. Therefore; we rate them left for bias and high factual for reporting. (6/6/2017)
http://www.counterpunch.org/,HIGH,Left Bias,CounterPunch is a bi-monthly magazine published in the United States that covers politics in a manner its editors describe as muckraking with a radical attitude.It has been described as left-wing by both supporters and detractors. CounterPunch provides excellent journalism and sources their information. As indicated they have a left wing bias politically and they run a lot opinion type pieces which they also properly indicate. (5/13/2016) Updated (4/20/2017)
https://crimethinc.com/,HIGH,Left Bias,CrimethInc.also known as CWC; which stands for either CrimethInc. Ex-Workers Collective is a decentralized anarchist collective of autonomous cells.CrimethInc. emerged in the mid-1990s;initially as the hardcore zine Inside Front; and began operating as a collective in 1996.It has since published widely read articles and zines for the anarchist movement and distributed posters and books of its own publication. We rate CrimethInc. left biased based on their political opposition to capitalism and advocacy for workers. These political positions are considered left wing in todays political environment. CWC does use occasional emotional language; but all information is well sourced and linked to facts. (5/7/2017)
http://crooksandliars.com/,MIXED,Left Bias,Crooks and Liars is a progressive news blog focusing on political events and the news coverage of them.For the most part Crooks and Liarssources properly; but at times they are very sensational with the use of strongly loaded emotional wording that discredits conservatives. They rarely cover both sides of a story and often source to other left wing sources rather than finding more neutral sourcing. (5/13/2016) Updated (4/20/2017)
https://www.currentaffairs.org/,HIGH,Left Bias,Current Affairs is a magazine that publishes bi-monthly in print and online. It was started by Nathan J. Robinson; a PhD student at Harvard Universityin 2015 via a kickstarter campaign. Its stated aims are to be an informative and entertaining independent publication. Current affairs covers politics and culture with a left wing bias in topical story selection. They do however source their information well and tend to be factual. (12/15/2016)
http://www.thedailybeast.com/,HIGH,Left Bias,The Daily Beast is an American news reporting and opinion website focusing on politics and pop culture. The Daily Beast has been accused of biased reporting favoring Hillary Clinton during the 2016 election. The Daily Beast tends to sensationalize headlines; but they do typically source the info in their reports. (5/13/2016) Updated (2/24/2017)
http://www.dailydot.com/,HIGH,Left Bias,The Daily Dot is a digital media company covering Internet culture and life on the web. The Daily Dot has moderate left wing political bias in reporting choices and typically does not use excessive loaded words. This is a reliable source that leans left. (5/13/2016) Updated (3/24/2017)
http://www.dailykos.com/,MIXED,Left Bias,Daily Kos is an outlet for Political Blogging. It functions as a discussion forum and group blog for a variety of netroots activists whose efforts are primarily directed toward influencing and strengthening progressive policies and candidates. Daily Kos has many different writers and therefore it is unpredictable in bias and factual reliability. It is up to the reader to fact check these writers and to look for good sourcing in each article. (5/13/2016) Updated (4/21/2017)
http://www.mirror.co.uk/,MIXED,Left Bias,The Daily Mirror is a British national daily tabloid newspaper founded in 1903. The Daily Mirror is not known for high journalism. It is a sensationalized tabloid with very bold headlines and little substance. It sometimes is not factual. (5/13/2016)
http://www.dailynewsbin.com/,MIXED,Left Bias,The Daily News Bin is a web based news and politics website. It has a strong left wing bias through report choices that favors the leftand uses strong loaded words in headlines and reports. For example; on December 14; 2016 there is an Op-Edwith the headline: Vladimir Putin and Donald Trump are simply anti-American terrorists. The use of the words anti-American terrorists is a classic use of loaded words to entice clicks. According toWeb of Trustthe Daily News Bin has been flagged for trustworthiness based on misleading claims and being unethical.Snopeshas rated three stories as false in 2016. According to our user ratings; Daily News Bin has been rated as Extreme Left biased 76% of the time. When reporting news the Daily News Bin uses mostly neutral headlines and sources information to credible media. The problem with Daily News Bin is their over-the-top political bias on opinion pieces; overshadows their often excellentjournalism in news reporting.
http://www.dallasvoice.com/,HIGH,Left Bias,Dallas Voice; founded in 1984; is a newspaper for the gay community in Dallas; Texas (USA). The Dallas Voice demonstrates left wing bias throughreport choices and wording. They consistently source their information properly. (10/7/2016)
http://deadstate.org/,HIGH,Left Bias,Dead State is an online news and opinion website with a strong left wing biasthrough the use of loaded words; attention grabbing headlines and story selection. Within the actual articles you find well sourced information that tends to come fromreputable left-center and left sources. Dead State is clearly a left leaning news source; but backs up reports with credible sourcing. (12/6/2016) Updated (2/24/2017)
http://www.democracynow.org/,HIGH,Left Bias,Democracy Now! is an hour-long American TV; radio and internet news program hosted by Progressive journalists Amy Goodman and Juan Gonzalez.The show; which airs live each weekday at 08:00 ET; is broadcast on the internet and by nearly 1;400 radio and television stations worldwide. Demonstrates typical left wingbias via editorialopinions; but reports news factually. (10/12/2016)
http://www.democraticunderground.com/,MIXED,Left Bias,Democratic Underground; also known as DU; is an online community for U.S. Democrats. Its membership is restricted by policy to those who are supportive of the Democratic Party and Democratic candidates for political office. DU has a strong left wing bias due to all members being sworn democrats. Factual reporting is mixed based on the person and their sourcing. (5/13/2016) Updated (4/21/2017)
https://www.desmogblog.com/,HIGH,Left Bias,The DeSmogBlog; founded in January 2006; is a blog that focuses on topics related to global warming. The site describes itself as the worlds number one source for accurate; fact based information regarding Global Warming misinformation campaigns.DeSmogBlog opposes what it describes as a well-funded and highly organized public relations campaign that it says is poisoning the climate change debate. DeSmog provides news regarding policy and corporate actions against climate science. They alsohave a list on their website that shows individual climate change deniers as well as groups such as the Heartland Institute. While Desmog sources to credible scientific information we rate this source left biased based on its political stance regarding climate change. This is an excellent source for researching who is funding climate science denial. (5/11/2017)
http://dieharddemocrat.com/,HIGH,Left Bias,Die Hard Democrat is a news and opinion website/blog that has a left bias in reporting. In reviewing articles 10 out of 10 articles favored the left and criticized the right. There is mild to moderate use of loaded words to convey emotion for or against the topic of articles. Die Hard Democrat does a good job of sourcing their information and for the most part their sources are left and left-center media outlets. We rate this website high for factual reporting based on proper sourcing and mild use of loaded language and left biased based on reporting from only one side. Additional note; this source does not have an about page to describe their mission; which limits their credibility. (5/20/2017) Updated (7/22/2017)
https://www.dissentmagazine.org/,HIGH,Left Bias,Dissent is a quarterly; left-wing journal focusing on politics and culture edited by Michael Kazin and David Marcus. The journal is published by the University of Pennsylvania Press on behalf of the Foundation for the Study of Independent Social Ideas; Inc. Dissent has a left wing bias in story selection and minimally through wording. Most information is properly sourced to credible information. (5/13/2016)
http://www.drudge.com/,MIXED,Left Bias,The Drudge Retort was created as a left leaning parody of the Drudge Report. The site was designed in a similar style and releases news in a similar way. The difference is the Drudge Retort is left biased. (11/25/2016)
http://earthfirstjournal.org/,MIXED,Left Bias,Earth First! is a radical environmental advocacy groupthat emerged in the Southwestern United States in 1979. Earth First was the group responsible to tree spiking in the late 80s and early 90s that resulted in an injury when a saw blade shattered. Earth First continues to use sabotage tactics to protect the earth; however; they now have a policy of making sure humans will not be injured. The content of the journal is extreme left environmental activism and anti-capitalism. We could not find an instance of failed fact check; but we did note that they do not support the consensus of science when it comes to GMOs. Based on that we are rating them mixed for factual reporting. (5/8/2017)
http://economyincrisis.org/,MIXED,Left Bias,Economy In Crisis; INC (EconomyInCrisis.org) is a non-profit corporation dedicated to educating legislators and the American public on the destruction of our countrys industrial base. Demonstratestypical left bias in reporting; but is weak on science and dabbles in left wing conspiracies. (8/15/2016)
https://electronicintifada.net/,HIGH,Left Bias,Electronic Intifada is a news publication and educational resource focusing on Palestine; its people; politics; culture and place in theworld. Electronic Intifada has a very strong Pro-Palestinian bias in report choices and does not always cover both sides of the story. However; they are mostly factual in reporting due to proper sourcing to credible information. (D. Van Zandt 5/13/2016)
http://elisabethparker.com/,HIGH,Left Bias,Elisabeth Parker is a news and opinion blog written by we assume; Elisabeth Parker. We question this because the about page does not seem to exist. Regardless of who is writing this blog it has a very strong left wing bias in both the use of loaded emotional words and story selection. While this site is clearly biased in what and how it chooses to publish; it is also very well sourced using credible news and information outlets. This blog is highly biased; but grounded in fact. (4/7/2017)
http://elitedaily.com/,MIXED,Left Bias,Elite Daily is an American online news platform. Self-described as Millennials preferred platform for todays hot issues and trending topics; its slogan is The Voice of Generation Y. In addition to general news; the site offers feature stories and listicles in the areas of politics; social justice; sex and dating; college life; womens issues; money; sports; and humor. Elite Daily publishes mostly entertainment and lifestyle news; but they do cover politics also. They have a left bias in reporting and wording. Elite Daily occasionally publishes a misleading orpoorly sourced article. (12/13/2016)
http://www.esquire.com/,HIGH,Left Bias,Esquire is an American mens magazine; published by the Hearst Corporation in the United Statesthat was founded in 1933. Covers a wide variety of topics including entertainment; fashion and politics. Politically; Esquire has a typical left wing bias. Has a fleet of editors to ensure they are factual and correct mistakes. (11/3/2016)
http://everydayfeminism.com/,HIGH,Left Bias,Everyday Feminism is afeminist online educational platform that features articles on gender; race; religion; sex; health; and class. It has a stated mission to help dismantle violence; discrimination; and marginalization. (11/21/2016)
http://evonomics.com/,HIGH,Left Bias,Evonomics is a progressive website that focuses on mostly progressive economics. While the bias is pretty strong against capitalism they do source well to mostly credible sources. (2/14/2017)
https://www.fifthestate.org/,HIGH,Left Bias,Fifth Estate (FE) is a U.S. periodical; based in Detroit; Michigan; begun in 1965; but with staff members across North America who connect via the Internet. Its editorial collective sometimes has divergent views on the topics the magazine addresses but generally shares anarchist; anti-authoritarian outlook and a non-dogmatic; action-oriented approach to change.We rate Fifth Estateleft biased based on their political opposition to capitalism and environmental activism. These political positions are considered left wing in todays political environment. FE does use occasional emotional language; but all information is well sourced and linked to facts. (5/7/2017)
http://filmingcops.com/,HIGH,Left Bias,According to the Filming Cops About Page they were started in 2010 as a conglomerative reporting service documenting police abuse. They state that the aim isnt to demonize the natural concept of security provision as such; but to highlight specific cases of State-monopolized police brutality that are otherwise ignored by traditional media outlets. Although Filming Cops does what it claims; it is 100% one sided and therefore extremely biased against police. It does however; publish real footage; it is questionable if there is editing; but the footage is real. (11/30/2016)
http://www.forwardprogressives.com/,HIGH,Left Bias,Forward Progressives is a news and opinion website with a left bias in reporting. This source uses strong loaded words in headlines that are very sensationalized.The opinion pieces on this website are very far left politically; but yet reasonably sourced to validate opinions. News reporting also contains loaded language; but is almost always sourced to credible news and information. (5/13/2016) Updated (3/2/2017)
http://gizmodo.com/,HIGH,Left Bias,Gizmodois primarily a design; technology and science fiction website. However; they do occasionally report on politics; especially if it concerns technology. Politically; Gizmodo leans left in reporting. (11/19/2016)
https://www.good.is/,HIGH,Left Bias,Good Magazinewas started in 2006.The website receives about 10.1 M unique visitors to its website each month. The magazine covers a variety topics that are geared toward positive social and environmental change. The source has a clean fact check record; but it has a left bias in reporting and story selection. (12/9/2016)
http://www.gopocalypse.org/,MIXED,Left Bias,GOPOCALYPSE is a far left news and opinion website. They use very strong loaded words and sensational headlines that serve as clickbait. Articles are not always sourced properly or are sourced to other left wing sources. This source only reports from one side. The left side. (3/3/2017)
http://www.gq.com/,HIGH,Left Bias,GQ (formerly Gentlemens Quarterly) is an international monthly mens magazine based in New York City. The publication focuses on fashion; style; and culture for men; though articles on food; movies; fitness; sex; music; travel; sports; technology; booksand politics are also featured. GQ has a left wing political bias in reporting; but they generally are factual and source their information. Has been accused of sexism. (12/13/2016)
http://www.greenvillegazette.com/,HIGH,Left Bias,This website collects and repackages news stories with a liberal bias. Many headlines are sensationalized and use loaded words. They typically only cover one side of the story; but they do source to mostly credible information. (8/17/2016)
http://news.groopspeak.com/,MIXED,Left Bias,Groopspeak is a news and opinion website with astrong left wing bias. Many stories are overly sensationalized with misleading headlines. Groopspeak has had a mostlyfalse claim from Snopes.This source promotes propaganda. (12/19/2016)
http://guardianlv.com/,HIGH,Left Bias,Guardian Liberty Voice is a news and opinion website thathas a left bias in story selection that favors liberal causes. They use minimal loaded words and typically source to credible information. (8/10/2016)
http://www.huffingtonpost.com/,HIGH,Left Bias,The Huffington Post is an American online news aggregator and blog that has both localized and international editions founded by Arianna Huffington; Kenneth Lerer; Andrew Breitbart; and Jonah Peretti. Huffington Post displays left wing bias through story selection and word choices. Not evidence based on some scientific issues; but generally well sourced overall. (5/13/2016)
https://www.inequalitymedia.org/,HIGH,Left Bias,Inequality Mediaproduces original film and video; share theircontent through social media and media outlets to raise awareness about the issues; and partner with leading organizations to provide an avenue through which viewers can engage; mobilize; and take action against inequality. Inequality Media has a left wing political bias; but produces videos that are well sourced and factual. (12/15/2016)
http://inthesetimes.com/,HIGH,Left Bias,In These Times is an American politically progressive/democratic socialist monthly magazine of news and opinion published by the Institute for Public Affairs in Chicago; Illinois. This is a very solid source for well written factual stories. (5/13/2016)
https://www.jacobinmag.com/,HIGH,Left Bias,Jacobin is a left-wing quarterly magazine based in New York. It claims to bea leading voice of the American left; offering socialist perspectives on politics; economics; and culture. It isbiased in reporting; but very well written and sourced.
http://jezebel.com/,MIXED,Left Bias,Jezebel is not really a political news source. It is more opinion based that is focused on entertainment news. Jezebel isbiased in favor of liberal causes through story choices and wording. (7/27/2016)
http://www.lavendermagazine.com/,HIGH,Left Bias,Lavender is a biweekly magazine; part of Lavender Media; published in Minneapolis; Minnesota for the gay; lesbian; bisexual; and transgender community. Lavender has a liberal political affiliation through story choices and is well sourced.
Left Action,HIGH,Left Bias,Left Action is a network of over 1;000;000 activists committed to making a difference and fighting for progressive causes. Sporadically provides news that is mostly factual with left bias in wording and reporting.
https://leftfootforward.org/,HIGH,Left Bias,Left Foot Forward (LFF) is a left wing political blog in the UK; established in 2009.It regards as sister blogs ThinkProgress in the United States; and Chifley in Australia. LFF has a left bias in reporting choices and wording. Most articles are sourced properly and for the most part are factual.
http://leftoverrights.com/,MIXED,Left Bias,Left Over Rights is a news and opinion blog with a left wing bias in reporting. Many headlines contain loaded words as do the articles themselves. Most stories are sourced to credible information; however some are pure speculation such as discussing the Presidents health problems; for which there is not evidence. Based on this we give a mixed factual reporting rating.
https://www.leftscoop.com/,MIXED,Left Bias,LeftScoop is a news and opinion website with a borderline extreme left bias in reporting. Virtually every headline utilizes sensational loaded words that induce clicking (Clickbait). The content of articles; however; are typically sourced to credible mainstream media sources; with LeftScoop writers providing opinion about the news story. This opinion is always pro-left and anti-right. Although they source to credible information and we cannot find any instances of failed fact checks; we still rate them mixed for factual reporting based on strong opinions that can be distracting and misleading from the facts.
http://www.leftsideofhistory.com/,MIXED,Left Bias,Left Side of History is essentially a strong left leaning opinion blog. According to the website; Left Side of History describes itself as a new blog intelligently reporting and analyzing current events through a leftist lens. We are trying to combat the digitalmedia trends of clickbait and unsubstantiated; misleading news with nosubstance. The stories are all biased in favor of the left; which they make clear in the description. There is minimal use of loaded words and most entries are sourced to reasonable media. We give this source a mixed rating for factual reporting due to it being mostly opinion based.
http://www.lgbtqnation.com/,HIGH,Left Bias,LGBTQ Nation is an online news magazine; reporting on issues relevant to the lesbian; gay; bisexual; transgender; queer community. LGBTQ Nation is factually sourced and uses minimal loaded words. Has a strong left wing political affiliation through story choices and advocacy. (2/9/2017)
http://www.liberalamerica.org/,MIXED,Left Bias,Liberal America claims to be the only place on the web that is devoted solely to all things liberal. This is a very fair claim and is accurate. Most headlines are sensationalized and the content of articles contains loaded emotional words. Liberal America sources where they are getting information from; but many times it is from other left wing or questionable sources. Therefore; we assign a mixed factual rating. (11/18/2016)
http://samuel-warde.com/,MIXED,Left Bias,Liberals Unite is a well established very liberally biased news and opinion website. Liberals Unite has a strong left wing bias through reporting and word choices. (10/30/2016)
https://www.liberationnews.org/,HIGH,Left Bias,Liberation News is a socialist print newspaper that appears irregularly as well as awebsite that delivers news.Liberation News calls for a socialist revolution in North America and the world to end the dictatorial power of the wealthy; for a redistribution of the wealth; and for a planned economy run to meet human and environmental needs. Liberation news has a left wing socialist political bias in reporting and affiliation; however most content is well sourced to reliable media outlets. (5/5/2017)
http://littlegreenfootballs.com/,MIXED,Left Bias,Little Green Footballs (LGF) is an American political blog run by web designer Charles Johnson. In its beginning years; the site had a right-wing orientation and known for its advocacy of the War on Terrorism and the Iraq War; as well its strident criticism of political Islam. The blog moved away from the right around 2009. Currently; the blog has a left-wing bias in reporting and story choices. They also occasionally publish unverified stories such as this one.
http://mashable.com/,HIGH,Left Bias,Mashable is a news and opinion site that focuses mostly on social media and technology. When covering political issues they have a left bias in story selection.
http://meanlefthook.com/,MIXED,Left Bias,Mean Left Hook is an unashamedly left bias site heavily loaded the most sensationalistic and confrontational rhetoric of the left. The articles; if they can honestly be called articles in the usual sense; are little more than the type of rants against the right you would find on a Facebook page. Mean Left Hook does in fact have a FB page which is primarily links to their articles sprinkled with pro left cartoons and memes.
http://www.mediaite.com/,HIGH,Left Bias,Mediaite is a liberal news and opinion blog covering politics and entertainment in the media industry. It is the flagship blog of Abrams Media; a ring of blogs run by ABC legal analyst Dan Abrams. Mediaite presents news with aleft wing bias in reporting choices. Although they publish mostly stories that favor the left; they do source their content well. (8/21/2016) Updated (5/12/2017)
http://mediamatters.org/,HIGH,Left Bias,Media Matters for America is a politically progressive media watchdog in the United States. The organization has a stated mission of comprehensively monitoring; analyzing; and correcting conservative misinformation in the U.S. media.Set up as a tax-exempt; nonprofit organization; MMfA was founded in 2004 by journalist and political activist David Brock as a counterweight to the conservative Media Research Center.It is known for its aggressive criticism of conservative journalists and media outlets; including its War on Fox News. According to Politifact Media Matters has been factual in reporting. (5/13/2016) Updated (4/24/2017)
https://www.merryjane.com/,HIGH (No pun intended),Left Bias,Merry Jane is a website all about Marijuana (Cannabis). It provides news on marijuana legislation and lifestyle. It has a left wing political bias in reporting and political affiliation. All articles are well sourced and factual. This is a solid resource for all things cannabis.
http://www.miaminewtimes.com/,HIGH,Left Bias,Miami New Times (MNT) is the online version of the local newspaper of the same name. Most of the sites content is; as one would expect; Miami specific. It does carry some political content; however; and it is on that content alone that MNT is rated. The political stories are factual and sourced well enough; but the information is presented and weighted with a decidedly left slant. (D. Kelley)
https://www.middleeastmonitor.com/,MIXED,Left Bias,The Middle East Monitor (MEMO) is a not-for-profitpress monitoring organization; founded on 1 July 2009.MEMO is largely focused on the IsraeliPalestinian conflict but writes about other issues in the Middle East as well. According to Ehud Rosen; MEMO generally supports Islamist positions within Palestinian politics.According to Andrew Gilligan; the Middle East Monitor promotes a strongly pro-Muslim Brotherhood and pro-Hamas viewpoint. Anshel Pfeffer described MEMO as a conspiracy theory-peddling anti-Israel organisation. Our review shows that the Middle East Monitor has a left wing bias in the use of loaded words and also in story choices that promote Islamic positions.We could not find any instances of the Middle East Monitor failing fact checks; but they do sometimes source to questionable media outlets and hence garner a Mixed factual rating. (D. Van Zandt)
http://modernliberals.com/,MIXED,Left Bias,Modern Liberals is a website dedicated to liberal news. This source presents news and opinions with a left wing bias in reporting choices and the use of emotive words. Modern Liberals also publishes satire and fake news that is clearly labeled as such. They currently have a questionable article up claiming several news sources to be fake. While some on this list are questionable and some just biased like the Palmer Report and Breitbart; none of them are fake news and usually have information rooted in fact. Modern Liberals is on the borderline of being a questionable website and will be monitored.
http://mondoweiss.net/,HIGH,Left Bias,Mondoweissis a news website that is co-edited by journalists Philip Weiss and Adam Horowitz. It is a part of the Center for Economic Research and Social Change. According to the editors; Mondoweiss is a news website devoted to covering American foreign policy in the Middle East; chiefly from a progressive Jewish perspective. Its founder describes himself as progressive and anti-Zionist. Overall; Mondoweiss is well sourced and factual. Headlines generally match the content of articles and loaded words are at a minimum. This source has a left wing bias in reporting and through its support of Palestine and general liberal causes. (3/4/2017)
